shelter_name,shelter_id,shelter_address,shelter_lat,shelter_lng,shelter_tel
공원옆동물병원,3.47505E+14,경상북도 경주시 용담로 12 (황성동) ,35.86081739,129.2196562,010-3841-6303
구미유기동물보호센터,3.47508E+14,경상북도 구미시 해평면 숭선로 309-11 (해평면) 구미유기동물보호센터,36.19477959,128.3762683,054-441-4100
우성동물병원,3.47514E+14,경상북도 군위군 군위읍 중앙1길 17 (군위읍) ,36.23058137,128.566102,054-382-1357
김천시 동물보호센터,3.47506E+14,경상북도 김천시 조마로 2128 (양천동) ,36.08404304,128.1188821,010-3477-7771
종합가축병원,3.47512E+14,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,36.59969062,128.2025057,054-552-2233
봉화군유기동물보호소,3.47524E+14,경상북도 봉화군 봉성면 농업인길 24 (봉성면) 봉화군농업기술센터,36.90366817,128.7725377,054-679-6865
다온유기동물보호센터,3.47511E+14,경상북도 상주시 북상주로 261 (부원동) ,36.45268824,128.1608304,010-5009-8612
성주유기동물보호센터,3.47521E+14,경상북도 성주군 선남면 선노로 522 (선남면) ,35.92095652,128.3938173,010-2949-6699
유기동물보호센터,3.47507E+14,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면) ,36.6359899,128.6838313,010-7703-1999
영덕유기동물보호센터,3.47518E+14,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,36.43572989,129.3576205,054-730-6286
영양군유기동물보호소,3.47517E+14,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,36.59423658,129.064141,010-3804-1700
영주시 동물보호센터,3.47509E+14,경상북도 영주시 문수면 반구로324번길 135 (문수면) 장수면 반구리 407-8,36.76657904,128.6008911,010-6682-1185
영천유기동물보호센터,3.4751E+14,경상북도 영천시 천문로 622-13 (오미동  영천시농업기술센터) ,35.99066164,128.9264413,054-339-7175
예천군유기동물보호소,3.47523E+14,경상북도 예천군 예천읍 충효로 632-84 (예천읍  유기동물보호소) ,36.67484914,128.4762485,010-9562-0975
울릉군농업기술센터,3.47526E+14,경상북도 울릉군 울릉읍 신리길 68 (울릉읍  울릉도축장) ,37.46005425,130.8737703,054-790-6283
울진동물병원,3.47525E+14,경상북도 울진군 울진읍 연호로 21-4 (울진읍) 울진동물병원,36.99401174,129.4037911,054-783-5200
킴스동물병원,3.47525E+14,경상북도 울진군 울진읍 울진중앙로 39 (울진읍  킴스동물병원) ,36.98609529,129.3975424,054-781-7782
의성동물보호센터,3.47515E+14,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,36.32926284,128.7331697,010-8855-5661
청도동물보호소,3.47519E+14,경상북도 청도군 화양읍 청화3길 10 (화양읍) 3층 농정과,35.64871291,128.7342726,054-370-6558
칠곡유기동물보호센터,3.47522E+14,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,36.0407345,128.4419695,054-973-5710
영일동물플러스,3.47502E+14,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,36.14538842,129.3330191,054-262-8295
거제시유기동물보호소,3.48537E+14,경상남도 거제시 사등면 두동로1길 109 (사등면  한국자원재생공사폐비닐적재장) 거제시유기동물보호소,34.88376759,128.573667,055-639-6368
나래동물병원,3.48547E+14,경상남도 거창군 거창읍 거창대로 13-2 (거창읍  칠성슈퍼) ,35.68302689,127.917597,055-942-8875
보경동물병원,3.48547E+14,경상남도 거창군 남상면 수남로 1934-10 (남상면) ,35.69260499,127.9200584,055-943-3998
유기동물및관리협회,3.48535E+14,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,35.17892388,128.8997599,051-971-6208
남해군유기동물보호소,3.48543E+14,경상남도 남해군 이동면 무림로 33-13 (이동면) ,34.80287823,127.9525068,055-862-5041
밀양시동물보호소,3.48536E+14,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,35.40768428,128.8797702,010-5656-6665
사천시위탁관리소,3.48534E+14,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,35.11506231,127.9992613,010-9982-1872
산청동물보호센터,3.48545E+14,경상남도 산청군 산청읍 친환경로 2783-25 (산청읍) ,35.426394,127.881274,010-2050-8577
양산시유기동물보호소,3.48538E+14,경상남도 양산시 동면 석산리 392 양산시농업기술센터,35.32409,129.03417,055-392-5337
신효진,3.48539E+14,경상남도 의령군 가례면 가례로 74-24 (가례면) 신효진,35.32816405,128.2504903,055-570-4202
진주시유기동물보호소,3.48531E+14,경상남도 진주시 집현면 신당길207번길 22 (집현면  지역농업개발시설) ,35.22708657,128.1218728,055-749-6134
창녕 유기동물보호소,3.48541E+14,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,35.57345464,128.5076951,010-5488-5003
마산유기동물보호소,3.48528E+14,경상남도 창원시 마산합포구 진북면 지산2길 139-112 226-19,35.11942133,128.4682651,055-225-5481
창원유기동물보호소,3.48527E+14,경상남도 창원시 의창구 창이대로 71 (명서동  창원시농업기술센터) 축산과,35.2382793,128.6456003,055-225-5481
진해유기동물보호소,3.48532E+14,경상남도 창원시 진해구 웅천로 218 (성내동  농업기술센터) 205번지 ,35.11399946,128.7543117,055-225-5481
사랑애완동물병원,3.48533E+14,경상남도 통영시 광도면 죽림3로 33 (광도면) 사랑애완동물병원,34.88284221,128.4172412,055-648-7582
하동군유기동물보호소,3.48544E+14,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,35.07884862,127.7691213,055-880-2439
함안군동물보호소,3.4854E+14,경상남도 함안군 가야읍 함안대로 755 ,35.29351398,128.3989172,055-580-4394
중앙동물병원,3.48546E+14,경상남도 함양군 함양읍 함양남서로 996-76 (함양읍  농업기술센터) ,35.50759284,127.7413708,055-963-7615
제주 동물보호센터,3.5065E+14,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,33.4555329,126.5892131,064-710-4065
